40096184,https://skia.googlesource.com/skia.git/+/07afa23bd0fa74d18fb7faee898b2a876536a170%5E%21/
40096185,https://skia.googlesource.com/skia.git/+/7a3805c348c3791f86743ab6e7d10dff23c5b98b%5E%21/
42470017,https://github.com/curl/curl/commit/78d5302b5c05a49ecfa2ee8b8f1a21a2902357d3
42470018,https://foss.heptapod.net/graphicsmagick/graphicsmagick646fe034e39dc1c971abb531a30c414e6c98923c
42470026,https://skia.googlesource.com/skia.git/+/fdd5b69feff3cf534a76e6c9855329631ebcc585%5E%21/
42470054,https://github.com/ArtifexSoftware/jbig2dec/commit/a61adc76510f4792d61de1e566676aa61b2e493e
42470064,https://foss.heptapod.net/graphicsmagick/graphicsmagickbc328f2fcf47f91b1b14d04665cb209e30e0716d
42470067,https://github.com/imagemagick/imagemagick/commit/cfd2824f02b6cee4ed6e105d50035c74142d9bf0
42470093,https://github.com/harfbuzz/harfbuzz/commit/2dde6c803a9e50c5bff74095187b0cb2e12eebdd
42470094,https://github.com/harfbuzz/harfbuzz/commit/2dde6c803a9e50c5bff74095187b0cb2e12eebdd
42470096,https://github.com/harfbuzz/harfbuzz/commit/2dde6c803a9e50c5bff74095187b0cb2e12eebdd
42470109,https://foss.heptapod.net/graphicsmagick/graphicsmagickf9154aa8139f5761d61b8108a2252c55187b0602
42470110,https://github.com/harfbuzz/harfbuzz/commit/2dde6c803a9e50c5bff74095187b0cb2e12eebdd
42470114,https://gitlab.gnome.org/GNOME/libxml2/-/commit/074180119fc90d5fd04ef9e8a5ee1910d6f9ad8e
42470125,https://gitlab.gnome.org/GNOME/libxml2/-/commit/074180119fc90d5fd04ef9e8a5ee1910d6f9ad8e
42470131,https://github.com/imagemagick/imagemagick/commit/9bd3e4c89ccb78974d3b7ec63ba7680ac78882af
42470140,https://gitlab.freedesktop.org/poppler/poppler.git3105b61e0912df397dd712632d8ea16269ff4d94
42470142,https://gitlab.com/gnutls/gnutls/-/commit/d165c2a37f7d072cc88db88ec97f057a9ac6e4aa
42470143,https://gitlab.gnome.org/GNOME/libxml2/-/commit/8c9daf790abfc06e8ca3a44652542c577bb67d49
42470146,https://boringssl.googlesource.com/boringssl/+/371305f58ac47a98d32f30a9edc6fafa72e842be%5E%21/
42470149,https://gitlab.freedesktop.org/poppler/poppler.git3105b61e0912df397dd712632d8ea16269ff4d94
42470155,https://gitlab.com/gnutls/gnutls/-/commit/d165c2a37f7d072cc88db88ec97f057a9ac6e4aa
42470156,https://gitlab.com/gnutls/gnutls/-/commit/d165c2a37f7d072cc88db88ec97f057a9ac6e4aa
42470157,https://gitlab.gnome.org/GNOME/libxml2/-/commit/8c9daf790abfc06e8ca3a44652542c577bb67d49
42470158,https://gitlab.gnome.org/GNOME/libxml2/-/commit/074180119fc90d5fd04ef9e8a5ee1910d6f9ad8e
42470159,https://boringssl.googlesource.com/boringssl/+/371305f58ac47a98d32f30a9edc6fafa72e842be%5E%21/
42470162,https://gitlab.com/gnutls/gnutls/-/commit/d165c2a37f7d072cc88db88ec97f057a9ac6e4aa
42470166,https://foss.heptapod.net/graphicsmagick/graphicsmagick84d561c2fad5a9643eebecbeaec95a4656d68ade
42470179,https://gitlab.com/gnuwget/wget2/-/commit/f6e762181df35bb081d8e776df6cbb6af4bd5939
42470183,https://github.com/wireshark/wireshark/commit/38657fad58034ff5557caef10ef679b4ac404dbd
42470194,https://github.com/wireshark/wireshark/commit/38657fad58034ff5557caef10ef679b4ac404dbd
42470226,https://aomedia.googlesource.com/aom/+/bb5c2833051f4bc8d084bbbe8c8adbdad7dd5449%5E%21/
42470230,https://aomedia.googlesource.com/aom/+/bb5c2833051f4bc8d084bbbe8c8adbdad7dd5449%5E%21/
42470243,https://gitlab.com/gnutls/gnutls/-/commit/d165c2a37f7d072cc88db88ec97f057a9ac6e4aa
42470250,https://github.com/radare/radare2/commit/533da1306534ece22d67eaa3c32e46b717cd9199
42470283,https://aomedia.googlesource.com/aom/+/32017745b0b4cb6d69ced6250dd67d9faf6282f8%5E%21/
42470291,https://gitlab.gnome.org/GNOME/libxml2/-/commit/074180119fc90d5fd04ef9e8a5ee1910d6f9ad8e
42470311,https://foss.heptapod.net/graphicsmagick/graphicsmagickdfe0ac275b84fe5eaa2db36bfd64f88265a9644c
42470339,https://gitlab.gnome.org/GNOME/libxml2/-/commit/8c9daf790abfc06e8ca3a44652542c577bb67d49
42470340,https://skia.googlesource.com/skia.git/+/f19e3f48b5fb00432adc80055d4f820837f35398%5E%21/
42470341,https://foss.heptapod.net/graphicsmagick/graphicsmagick90ff9f04a465b7f797c23799afdd3d45c45f07ce
42470347,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/9a9034958aec8c30ee898db23cb691863801ea1f
42470348,https://gitlab.gnome.org/GNOME/libxml2/-/commit/8c9daf790abfc06e8ca3a44652542c577bb67d49
42470351,https://skia.googlesource.com/skia.git/+/8051d38358293df1e5b8a1a513f8114147ec9fa3%5E%21/
42470357,https://skia.googlesource.com/skia.git/+/8051d38358293df1e5b8a1a513f8114147ec9fa3%5E%21/
42470362,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/85a921f46184dace4b4f3d968830991eff218e3f
42470379,https://github.com/harfbuzz/harfbuzz/commit/67449c39331babb88f7d29d737895d786cd5da33
42470383,https://github.com/harfbuzz/harfbuzz/commit/f8ccb545c47abe8f0f4ed318ff7b5bf176913893
42470393,https://skia.googlesource.com/skia.git/+/f026d896dce856dd3c757c4c341b2df6876e1d28%5E%21/
42470395,https://github.com/harfbuzz/harfbuzz/commit/f8ccb545c47abe8f0f4ed318ff7b5bf176913893
42470405,https://github.com/harfbuzz/harfbuzz/commit/f8ccb545c47abe8f0f4ed318ff7b5bf176913893
42470407,https://skia.googlesource.com/skia.git/+/f026d896dce856dd3c757c4c341b2df6876e1d28%5E%21/
42470443,https://foss.heptapod.net/graphicsmagick/graphicsmagick2c147f7b970a749bf8c0d40a61b34443d22223a3
42470492,https://github.com/unicorn-engine/unicorn/commit/414c230b59643cf15914b7374a3b72ef00a07038
42470537,https://git.libssh.org/projects/libssh.git07f7fa7806e94ccaa271c185213afed80e13a77d
42470538,https://github.com/radare/radare2/commit/533da1306534ece22d67eaa3c32e46b717cd9199
42470539,https://skia.googlesource.com/skia.git/+/8d6b2b6f6161c8a1d44d191dd68e75f0347d7cc1%5E%21/
42470541,https://gitlab.gnome.org/GNOME/libxml2/-/commit/074180119fc90d5fd04ef9e8a5ee1910d6f9ad8e
42470554,https://github.com/imagemagick/imagemagick/commit/33c60b6e5111b19f362a7f4bf0b96e0e75b2ef8e
42470563,https://github.com/imagemagick/imagemagick/commit/0033b0e643e44ef020058f6e2bcf3272c13cde27
42470635,https://aomedia.googlesource.com/aom/+/2dffbafc910846896f1fb77b4a47173ba26f781e%5E%21/
42470667,https://github.com/imagemagick/imagemagick/commit/f4c6b0dc1be1801cc993b9c5680f3238767d2d9e
42470668,https://github.com/open62541/open62541/commit/27dc05196fc43036a2efcea060ae3711b3209cf2
42470670,https://github.com/open62541/open62541/commit/27dc05196fc43036a2efcea060ae3711b3209cf2
42470682,https://skia.googlesource.com/skia.git/+/78c6015cb05591819fe834b1b3abf59d229074d9%5E%21/
42470688,https://github.com/open62541/open62541/commit/27dc05196fc43036a2efcea060ae3711b3209cf2
42470692,https://github.com/randombit/botan/commit/b859e175a0f2357dcfe2211ca487a7bde0e971b1
42470701,https://skia.googlesource.com/skia.git/+/78c6015cb05591819fe834b1b3abf59d229074d9%5E%21/
42470702,https://github.com/OSGeo/gdal/commit/f5f6591df6196296b2b8395ae726946eac1f9942
42470716,https://github.com/file/file/commit/393dafa41b26a7d8ed593912e0ec1f1e7bd4e406
42470719,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/25eb10d941f35c3223300583588b1e13debc9288
42470720,https://foss.heptapod.net/graphicsmagick/graphicsmagick709e7ed55c6ae30c7d822d589ee1baefd7577507
42470722,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/25eb10d941f35c3223300583588b1e13debc9288
42470727,https://gitlab.gnome.org/GNOME/libxml2/-/commit/074180119fc90d5fd04ef9e8a5ee1910d6f9ad8e
42470745,https://github.com/open62541/open62541/commit/21771329dd2f13568f458a925671f9db80bc8ade
42470759,https://skia.googlesource.com/skia.git/+/8d6b2b6f6161c8a1d44d191dd68e75f0347d7cc1%5E%21/
42470761,https://github.com/imagemagick/imagemagick/commit/0033b0e643e44ef020058f6e2bcf3272c13cde27
42470784,https://github.com/openvswitch/ovs/commit/b5967cb747416cc377a2b6f3073d270eab5c1291
42470799,https://github.com/harfbuzz/harfbuzz/commit/5c65ed800de4caef5ee9ad2111225fa5d8235737
